"Ulasan","Label"
"Tolong FDA lebih ramah ke Guest karena banyak yg jutek dan kurang humble. Tlong wa hotel kalau malam hari d aktifkan kdg kalau perlu bantuan operator tapi WA hotel tidak aktif. Buffet Bfast kurang lengkap","negatif"
"Hotel yang nyaman harga terjangkau , areanya bersih dan dekat banget dengan stasiun gubeng tujuan yang kami tuju,. di pertahakan saja keramahan pelayanannya hanya saja lagi ada pengerjaan proyek jadi sedikit, sama saran untuk kolam renangnya disediakan tempat sampah di setiap sudut, karena menurut saya minim sekali tempat sampah.","negatif"
"Menginap disini nyaman, pelayanannya cepat dan ramah. Lain kali kalau ke surabaya lagi pasti bakal nginep di hotel ini. Cuman agak berisik kalo lagi bersihin kamar sebelah. Tapi worth it lah dengan harga terjangkau kamar dan pelayanannya terbaik. Trimakasih hotel pop.","negatif"
"Ada kendala di wifinya sinyalnya kurang baik, overall dari segi kebersihan kamar kenyamanan semuanya oke proses check in dan check out lancar dibantu staff resepsionisnya yang sangat ramah lewat aja di sapaa","negatif"
"hotel bintang 2 yang ok banget murah tapi fasilitas ok kamar saya rasa cukup baik ada kendala sedikit di wifi tapi over all ok stacation nyaman buat keluarga cuman belum coba kolam renang next kesini lagi coba semua deh","negatif"
"Selalu balik ke pop Gubeng kalau ke Surabaya, karena sudah nyaman sih dengan pelayanannya,hanya TV nya burem saja sih tapi semuanya sudah baik menurut saya jadi pasti saya balik lagi, terimakasih mba Dita sudah jointkan saya member.","negatif"
"So far merasa nyaman untuk stay disini, namun yang bikin tidak nyaman adalah toilet,  ketika mandi, airnya merembes keluar, kamar jadi basah..  oh ya, baiknya ketika check in, diinfokan kalau kalau mau menggunakan pool, harus ambil voucher dulu di receptionist. karna tidak nyaman saja, ketika mau ke pool, tidak boleh dan baru diinfokan harus minta voucher dulu ke F.O.","negatif"
"Pelayanan baik, sarapan enak rasanya, ac kamar kurang dingin (padahal sudah diposisi paling rendah), bagian kamar mandi karetnya sudah mulai harus diperbaiki karna air bocor keluar, suasana hotel sangat nyaman, namun hotel pop ac kurang dingin daripada hotel harris.","negatif"
"Hotel sudah bagus, harga juga terjangkau, sangat recommend untuk yang mau staycation, staff nya ramah, check in dan check out juga mudah. Semoga tetap dipertahankan yaa, wifi nya agak lemot sih semoga bisa duperbaiki","negatif"
"Sudah berkali-kali staycation di Pop Hotel Gubeng / Haris Gubeng.  Gak pernah kecewa dengan pelayanan staff2nya mulai satpam, receptionis, HK, all.. Pelayanan disini bener2 jempolan. Memang setiap check in pasti ada beberapa kendala (Pernah Lampu mati / AC tdk dingin / dll) tapi selalu berakhir salute dengan kesigapan dan keramahan pelayanannya yang bener2 bikin kangen pingin balik lagi 😁  dan akhirnya selalu balik lagi 👍 Good Job👍👍👍","negatif"
"Semoga ketika saya datang menginap kembali bau yang ada di lift ataupun lobby dapat diatasi. Bau asap rokok dan bau kaki tidak dapat hilang dalam sekejap. Serta beri ruang kusus untuk orang merokok atau tertibkan orang yang duduk di depan lobby agar tidak mengganggu pengunjung yang akan masuk atau keluar dan semoga ketika saya menginap di lantai yang tinggi air tidak memasuki kamar dari celah bawah jendela karena itu lumayan mengganggu","negatif"
"sangat puas sih dengan pelayanannya juga,  dari fasilitas juga cukup memadai . Acnya dingin tidak ada kendala hanya wifinya sedikit lemot , tapi semuanya cukup baik dan bersih dan prokesnya sangat mematuhi","negatif"
"Perbaikan di bagian kamar mandi, dan sarapan yg ala kadarnya nya, mungkin bs lebih di perbaikin lagi walaupun sarapan in room.. Karna kemaren benar mininimalis sekali sarapan nya.. Semoga kedepan lebih baik","negatif"
"Overall sudah enak dan nyaman, staf ramah, hanya disayangkan adalah akses koneksi inet yg super lemot aplagi tidak diberi pass wifi, sehingga smua org disekitar hotel bs akses. Need to fix this :) karena beberapa orang pst perlu akses inet yg stabil untuk keperluan kerja.","negatif"
"Pop gubeng meskipun harganya murah tapi pelayanan yang diberikan sangat bagus .. mulai dari kamarnya yang bersih serta area lobinya juga sangat dijaga kebersihan apalagi situasi pndemi ini dituntut untuk jaga kebersihan.. pelayanan dari staffnya sangat ramah juga tapi sayang wifi di kamar 1162 kurang kenceng saja tapi semuanya hotelnya sangat bagus","negatif"
"Hotel pop gubeng pertama kali saya menginap di hotel pop..hotelnya sangat bagus,unik dan harga kamar yang sesuai.. Kamar yang disediakan sangat bersih tapi sayang AC di kamar saya 1232 kurang dingin mungkin bisa d benerin hehe Karyawannya juga sangat ramah..next jika ppkm selesai bisa ajak sekeluarga ke pop gubeng","negatif"
"Hotel cukup bersih, pelayanan cukup baik, kamar juga bagus.  Bbrpa masukan saya, untk perlengkapan mkan, tolong disediakan di lantai 1 karna sangat ribet jika saya harus naik ke lt5 hariss hotel lagi terus turun lt1 dan pindah lift lgi untuk naik ke kmar saya di hotel pop.","negatif"
"Pelayanan memuaskan orang2nya sgt ramah, fasilitas memuaskan kebersihan oke toilet bersihh dan tidak bau apek, kasur nyaman ad gulingnya juga tapi gulingnya keras.. kurg sikat gigi dan pasta gigi......","negatif"
"secara keseluruhan menyenangkan untuk tempat istirahat setelah bekerja, cuman sayang kurang suara org2 yang menginap disebelah terdengar sampai ke kamar (terutama anak2) dan tolong diperhatikan kembali kebersihan bathroom. terima kasih.","negatif"
"Letak Kamar didepan Lift di lantai 12 jadi terdengar jelas orang lalu lalang, kamar tidak terlalu kedap suara, pintu kamar tidak menutup rapat ada sela sehingga suara dari luar maupun dari dalam terdengar jelas. AC dingin, untuk amenities cukup lah meskipun di pop hotel memang tidak disediakan sikat maupun pasta gigi. Biasanya disediakan 2 gelas di wastafel, sayangnya kemarin dikamar saya tidak ada. Kamar hotel lumayan bersih dan tidak bau. Kebetulan pandemi saat ini breakfast jadi satu dengan Harris Hotel. Menu yang disediakan cukup bervariatif.","negatif"
"Terima kasih pop hotel, kesan pertama nginep di pop hotel gubeng nyaman cuman sedikit ulasan saya agak kurang lengkap untuk fasilitasnya seperti pemanas air, tidak ada gelas, dan juga hair dryer juga tidak ada","negatif"
"Lokasi dekat Kamarnyadengan stasiun gubeng, sehingga sangat memudahkan buat saya travelling menggunakan kereta api. Kamarnya luas dan dapet view bagus.  Untuk internet agak lambat.  Overall it's ok and I'll recommended to my friends","negatif"
"Recommended hotel for staycation. Kolam renang luas bersih, kamar bersih, kamar mandi lancar air panas kenceng. Minus nya cuma 1 , wifi nya payah banget sering putus putus dan koneksi lambat sekali. Tolong diperbaiki","negatif"
"Hotel bersih, nyaman dan dekat dengan kota surabaya.harga terjangkau banget pokonya  Recomended banget pokoknya... untuk istirahat semalam juga nyaman. Untuk sarannya minta tolong disesiakan sikat gigi..","negatif"
"Sudah dua kali stay di pop gubeng surabaya. Pertama check in dibantu sama mas masnya yg ramah dan murah senyum dan pertama masuk awal semua ok tapi begitu beberapa menit ac ngrembes dan air closetnya lama baget turun ya. Mungkin nextnya busa di perbaiki lagi. Terimakasih pop gubeng","negatif"
"Bantal tidak kempes, ruangan dan tempat tidur bersih. Sempat mengalami kendala di pintu kamar mandi, tapi langsung diperbaiki oleh petugas . Sayangnya di room yg saya tempati, air kamar mandi mengalir keluar, dan itu sedikit mengganggu","negatif"
"Pelayanan dari karyawan seperti tidak mau meminta maaf karena ada kesalahan di sistem kunci malah yg keluara jwbn “Tidak Tahu” “yang penting masalah bapak sudah di selesaikan” sangat amat tidak helpfull","negatif"
"Selimut ada noda. Sarung bantal ada noda kotor. Handuk dan keset belum ada di kamar. Selebihnya cukup baik. Lokasi bagus. Parkir aman. Respond staff hotel cukup cepat. Kamar mandi bersih dan layout bagus.","negatif"
"AC tolong di cek selalu  kadang tidak dingin. Sabun di kamar mandi apabila bisa ditambah satu lagi, karena terlalu sedikit. Selebihnya sudah cukup baik. Lahan parkir yang luas baik motor ataupun mobil. Good ✨","negatif"
"Staycation di lantai 12, view bagus banged lokasi terbaik di surabaya namun kedapatan AC yang tidak dingin. Kamar bersih dengan ranjang yang besar. Kamar tidak bau, aman. cuman AC aja yang tidak bekerja dengan baik.","negatif"
"Tidak ada pasta gigi dan sikat gigi,tidak ada sandal harus beli,harusnya harga segitu dapat lah,agak berisik suara dr kamar  sebelah masih terdengar,kipas dan lampu bising,mungkin agak kedap,kamar mandi karet nya banyak yg lepas","negatif"
"Yg saya suka dari hotel ini , ada gulingnya, pelayanan ramah, akses lift cepat, wifi cepat, lokasi strategis dan worth it secara harga dan value, mungkin yg perlu di tingkatkan di sektor kamar mandi/toilet. Tidak ada tisu di dalam kamar dan tidak disediakan sikat gigi.","negatif"
"wifinya manjiw! , showernya agak bermasalah(kamar 1162),liftnya kadang baunya nggak enak,makanannya sesuai,FYI:kamarnya nggak soundproof. sekian dari saya mohon maaf bila ada salah kata,sekian dan terimakasih","negatif"
"pengalaman saya menginap di pop gubeng saya mendapatkan kesan yang baik. kamar dan pelayanan nya bgus sekali. cuma sayang sekali breakfast nya kurang memuaskan. sayur urapnya sudah agak basi. dan kacang ijonya kurang enak. pokok nya sarapan nya kurang oke. saya di kmar 1250.","negatif"
"Rasa hospitality sangat terasa di pop gubeng. Resepsionisnya peduli dgn tamu. Untuk kamarnya juga bagus dan nyaman. Sarapan juga lumayan, tapi bubur ketan bubur ketan hitamnya masih keras. Belum matang sempurna. Saya saran kan mending maksimal di rasa drpd bnyk pilihan. Tapi yang benar2 terkesan adalah sikap para pelayanan nya.oke bgt","negatif"
"Hotel bagus, layanan ramah, fasilitas penunjang lengkap, tapi sayang persediaan alat mandi terbatas, sikat gigi dan pasta gigi tidak disediakan, meja kerja juga tidak ada mungkin ke depannya bisa diperbaiki lagi","negatif"
"Kritik dan saran :saya sangat kecewa dengan kualitas AC di kamar..sekelas pop hotel AC bocor saat jam 2 Subuh .sangat mengecewakan..pengalaman yang sangat mengecewakan..saran saya perhatikan AC demi kenyaman tamu yg ingin tenang beristirahat","negatif"
"Kebersihan sangat bagus ,ac sudah cukup tapi untuk air dikamar mandi kurang bagus kurang lancar kurang kencang saat pemakain keluarnya lambat, saat check in pelayanan nya ramah ,banyak fasilitas ,informasi kurang detai.","negatif"
"Hotelnya kesannya unik dan fresh. Warna nya seger. Untuk kamarnya nyaman tapi sprei ada bercaknya. Sayang di kebersihan aja. Kamar mandi nya nya lucu. Sarapan fresh. Pelayanan nya bagus. Dan yang incharge di sarapan juga bagus dan ramah. Keselurhan hotelnya oke.","negatif"
"kamar 1051 kurang nyaman krn suara listrik. ayam panggang enak. layanan cukup bagus. tempat shampoo kurang ramah lingkungan (plastik. menambah sampah). cek in mudah. lokasi dekat pusat kota, dekat stasiun.","negatif"
"Kamar 1051 listriknya ada suara njeglek.  Jadi tidurnya terganggu. Seberarnta kamarnya bagus.  Ayam panggang enak.  Tapi sayang bubur nya polosan aja, kurang komplit. Pelayanan bagus dan ramah.  Di kamar kurang ada lemari.  Dan minimalis sampo dan sabun.","negatif"
"Minus di AC kamr tidak dingin dan airnya menetes. Di kmar 1252. Saya harap dapat di perbaiki. Tapi pihak engenering nya langsung dtg. Untuk kmar beraih. Sarapanny lumayan untuk budget hotel. Untuk pelyanan ramah semua. Oke .","negatif"
"selama 3 hari ini cukup lumayan. untuk pintu kamar mandi sempet rusak2. sarapan standart lidah indonesia. pelayanan bagus dan responsif. fasilitas juga lumyan dgn harga standart budget. ada atm dan alfa di hotelnya. dkt dngn pusat kota.","negatif"
"Untuk menginap di pop gubeng, kamarnya standart budget hotel. Untuk WiFi nya lemoooot deh. Saran aja bisa di free kan gym atau jacuzi nya.. supaya tambah plus lagi. Sarapan nya juga standart. Untuk pelayanan sudah baik.ok kok","negatif"
"Kamar sempit.  Gak ada lemri.  Tapi bersih dan kelebihnnya ada guling di kmr. Sarpan menu kurng bnyak.  Pelaynan ny oke. Ada minimarket dan atm di hotelny.  Lobby nya unik.  Warn warni. Kesannya ceria. Thebest","negatif"
"Kamar bersih oke. Cmn tak ada sikat gigi.cmn sabun, bagi sy yg biasanya hotel lain ada inintdk ada mrpkn ke kurangan. Kamar bersih pelayanan oke ramah. Minus nya laundry janjinbs selesai mlm hr ternyata pagi hari dan ternyata kondisi tdk wangi sm sekali dan tdk di setrika. Makanan ya biasa aj","negatif"
"Hanya cocok utk hòtel transit. Naik lift hrs paķe key card. Kmr sempit dan pintu toilet 1551 copot dari rel nya hrs hati-2 geser pintu toiletnya. Parkiran gabung harris hotel sehingga kalo tamu penuh susah cari parkiran.","negatif"
"Pertama kali checkin disambut baik, cepat , dan sesuai pesanan kita oleh resepsionis POP mbak putri . Kamar yang minimalis dengan view pool Harris. Sayangnya setelah mandi showernya bocor dan menggenang dikamar tp dibantu oleh engineering yang cepat datang mas joni. Merepair shower yang bocor.","negatif"
"Menurut saya secara keseluruhan bagus. Dgn hrg murah sy dpt hrg210rb (blum ppn)tp saya bs merasakan seprti menginap dihotel mahal. Ada kolam renangnya juga. Tp agak sdkt kcwa sama wifi nya. Lemot bgt wifinya.","negatif"
"+ : hotel bersih dan wangi, makanan juga enak. Fasilitas lumayan lengkap. Ada kinimarket dan atm di dalam hotel  - : saya tidak di anter oleh petugas sampai ke kamar sehingga saya bingung cara membuka pintu dan naik akses lift selain itu juga tidak di beritahu koridor nya. Saya checkin tgl 26 november sekitar jam 9 malam an.  Kesimpulannya lumayan baguss","negatif"
"(+) Selama menginap di Pop! Hotel, pelayanannya memuaskan, pegawai hotel ramah, selalu menerapkan senyum sapa salam. Ada ATM & minimarket di lobby.Kamar bersih, tersedia handuk, sabun & shampo. Untuk keperluan mandi lainnya harus beli 10ribu. Bentuk kamar mandi unik(-) Air AC menetes di kamar 1236Tidak ada keset kamar mandiSarapan kurang bervariasiKamar mandi kurang luasSedikit saran untuk bagian resepsionis, akan lebih baik kalau menjelaskan apa saja fasilitas yang didapat selama menginap, sehingga tamu lebih terbantu lagi.","negatif"
"Pelayanan baik, buat fasilitasnya mencukupi buat sekedar menginap. Kamar bagus, cuma kurang sendal aja rasanya. Kasurnya nyaman dan AC nya juga ga masalah. Sarapannya enak, cukup meski variasinya terbatas.","negatif"
"Pelayanan pada hotel ini sudah cukup baik dari longkungan kamar yang bersih dan rapi hingga sarapan yang disediakan oleh pihak hotel hanya saja di dlm kamar tidak disediakan shampoo dan untuk bantal tidurnya kurang","negatif"
"Tempatnya nyaman makanannya .. tapi card tiap kamar harusnya ada 2 agar partner kamar bisa leluasa masuk kamar dan naik turun lift.. selanjutnya kapasitas lift memadai tapi kurang besar dan fasilitas kamar atau bed n","negatif"
"nyaman bagus hospitalitynya juara makanannya enak dekat dengan mana mana cuman untuk kamarmandinya sedikit kurang besar ya mungin bisa di tingkatkan pelayananya agar lebih maximal lagi next time bisa berkunjung lagi disisni","negatif"
"Sayangnya gak dapet sendal...  Jd klo dr luar kota ga bawa sendal trz mau berenang jd pke high heels deh k lokasi berenangnya...  Trz abiz berenang nyeker k kmar krna takut spatunya basah 😅 ... Dan Jg ga dapet sikat gigi...","negatif"
"Pelayanan sangat nyaman . Semua pegawai menerapkan budaya senyum Kamar nyaman dengan pemandangan yang bagus di jendela. Kami merasa betah di hotel ini . Tapi mohon tingkatkan lagi fasilitas2 seperti lemari untuk menyimpan baju Terimakasih","negatif"
"Fasilitas sudah bagus,tidur nyenyak,tp hanya saran saja kamar mandinya pengap sehingga ga bisa mandi lama lama hehehehee tp intinya joss dahh,bagus buat foto sunset hehee,sukses selalu dah buat hotel pop💥💥","negatif"
"Hotel nya nyaman bagus lokasi nya strategis dan mudah di jangkau pelayanan nya baik , proses check in nya gampang dan cepat kamar nya bersih dan rapi, namun sayang tidak ada sandal di dalam kamar dan menu sarapan nya kurang bervariasi","negatif"
"Kenyamanan bagus, ac dingin, pelayanan ramah. Lokasi tengah kota, sangat strategis... Kekurangan : ruangan kamar tidak kedap suara, pintu kamar mandi tidak ada kunci... Kesimpulan cocok untuk yang ingin di tengah kota dengan budget minim. Rekomen!","negatif"
"Proses check-in cepat dan langsung dpt kamar. Untuk kamar 1151 AC nya tidak jalan. Meskipun ada teknisi tapi tidak maksimal. Kamar nya bersih. Pelayanan dr staff nya fast respond dan tanggap jika kami butuh bantuan. Sarapan nya standart harga budget tapi oke. Good job.","negatif"
"Model kamar yg antimainstream tp ttp nyaman buat keluarga..walopun ga da kolam renang tp msh bs berenang dihotel sebelah dgn free akses..hanya wifi yg kadang msh putus n down klo malam..overall cukup nyaman untuk liburan keluarga","negatif"
"Pelayanan oke dan ramah. Saya menginap5 hari di pop gubeng. Kamar nya oke dan nyaman. Cuma kurang fasilitas seperti sandal, sikatgigi. Sarapan juga lumayan enak. Ac nya dingin. Kamar 1038. Ada atm dan alfa express yang mendukung. Akses nya dekat dgn kota.","negatif"
"Dari proses check in untuk fasilitas kurang lengkap,sinyal Wi-Fi kurang bagus dan untuk lainnya Sudah standard.  Kebersihan dikamar sangat bersih, akses kehotel mudah sangat mudah Dicari, Harganya standard cocok untuk liburan, penawaran member MTP  yang memuaskan Banyak benefitnya,Makananya enak Sekali,recomended","negatif"
"Kebersihan sudah cukup baik ,kamar bersih dan resto juga bersih. Untuk fasilitas dikamar kurangnya almari yang besar dan AC kurang dingin. Rasa makanan lumayan dan jenis makanan sudah cukup. Pelayanan check in cepat dan petugasnya ramah sekali","negatif"
"Saya Dan keluarga menginap semalam di pop gubeng.  Untuk Pelayanan nya baik.  Sarapan standard sesuai dgn harga.  Kamar 1732 ac tidak dingin. Dan TV LCD Ada rusaknya.mohon di perhatikan. Ada fasilitas kolam renang juga.","negatif"
"Kritik dan saran :saya sangat kecewa dengan kualitas AC di kamar..sekelas pop hotel AC bocor saat jam 2 Subuh .sangat mengecewakan..pengalaman yang sangat mengecewakan..saran saya perhatikan AC demi kenyaman tamu yg ingin tenang beristirahat","negatif"
"Sabagai saran, baiknya disediakan juga sendal kamar, sikat gigi dan toothpaste. Untuk makanan lebih beragam menunya. AC di kamar juga tolong diperhatikan karena saya sudah buat 16 derajat masih terasa gerah. Selebihnya bagus sekali terutama service dan harga.","negatif"
"Proses checkin cepat,  ga perlu nunggu2. Untuk kamar nya sendiri sudah bersih.  Untuk perlengkapan hotel kurang. Mending dimasukkan ke harga kamar dr pd turun untuk membeli di reception. Sarapan nya bagus.  Pelayanan ramah.  Room service nya kurang konsisten dgn katalog book nya. Shower kamar mandinya kurang. Untuk keseluruhan lumayan.","negatif"
"Kebersihan sangat bagus ,ac sudah cukup tapi untuk air dikamar mandi kurang bagus kurang lancar kurang kencang saat pemakain keluarnya lambat, saat check in pelayanan nya ramah ,banyak fasilitas ,informasi kurang detai.","negatif"
"Pelayanan yg ramah dan kebersihan yg terjaga akan tetapi kamar mandi yg sedikit kurang luas yg membuat kurang nyaman...lebih di kembangkan lagi agar tamu lebih nyaman...dan ac yg berada di kamar 1739 juga kurang dingin padahal pengaturan suhunya 17°C","negatif"
"Kamar nyaman , acnya dingin , cuman dari kamar gak ada sikat gigi , sendal hotel gak ada , variasi makanannya kurang banyak , overal sihh oke hotel budget pas , ada kolam renangnya , infused water kurang kerasa lemon","negatif"
"Pelayanan baik, ramah dan sopan. Harga sangat bersahabat. Kamar bersih dan cukup luas. Hanya saja tidak adanya free sandal hotelnya, sehingga orang yang dari luar kota harus membeli sandal sendiri....","negatif"
"Kamarnya bersih,cukup nyaman. Harga terjangkau. Tapi ga ada meja,kurang pas bagi yg ingin kerja di kamar.  Sarapannya sederhana, tapi enak. Ada alafamart, sehingga kalau kita butuh kebutuhan mendadak bisa beli. Buka 24 jam. Selebihnya oke sekali","negatif"
"Mungkin perlu ditingkatkan lagi fasilitas dikamar, disediakan minimal 1 sandal untuk tamu. Dan untuk menu makan pagi diharapkan lebih  banyak menu nya. Untuk kopi dan teh 24 jam dong gratis.... Terimkasih","negatif"
"Hotelnya kesannya unik dan fresh. Warna nya seger. Untuk kamarnya nyaman tapi sprei ada bercaknya. Sayang di kebersihan aja. Kamar mandi nya nya lucu. Sarapan fresh. Pelayanan nya bagus. Dan yang incharge di sarapan juga bagus dan ramah. Keselurhan hotelnya oke.","negatif"
"Pop hotel gubeng oke. Saya dr. Kamar 930 menginap 4 harian. Saya lumayan kecewa, karena handuk kotor tiap hari nya ga di ganti. Terus untuk air mineral nya juga ga di tambahin tiap hari nya. Tapi untuk pelayanan resepsion dan petugas sarapan sanngat baik dan cekatan. Mohon di perbaiki yang kurang2.","negatif"
"Kasur ok Kamar mandi ok  Sarapan standar Bubur enak tapi sayang tidak ada pelengkap Tidak ada sambel Pelayanan ok Kamar belum dilengkapi lemari n gantungan baju masih kurang.  Luas kamar terbatas sehingga tdk memungkinkan utk extrabed Tv ok ada fox movies","negatif"
"Sarapan di pop gubengblebih oke drpd pop solo. Kalau pop gubeng srapan nya bisa buffet. Kalau pop solo makanan nya kaya di kereta. Kelemahannya cuma dirasa nya keasinan (Pop gubeng).pelayanan nya oke juga.","negatif"
"Minus di AC kamr tidak dingin dan airnya menetes. Di kmar 1252. Saya harap dapat di perbaiki. Tapi pihak engenering nya langsung dtg. Untuk kmar beraih. Sarapanny lumayan untuk budget hotel. Untuk pelyanan ramah semua. Oke .","negatif"
"Hotel bersebelahan dengan Harris Hotel, area parkir cukup luas, check in dan check out termasuk mudah dan cepat, kolam renang jadi satu dengan Harris Hotel, menu sarapan cukup memuaskan, kamar mandi perlu renovasi karena air mudah bocor keluar.","negatif"
"Kalau tempatnya cocok, bersih nyaman. Service cepat dan ramah. Cuma kekurangannya ga ada fasilitas seperti sandal dan amenitis. Untuk room servis malam harinya lama dan bnyak yg soldout. Semoga bisa di perbaiki. Overall bagus.","negatif"
"Kamar sempit.  Gak ada lemri.  Tapi bersih dan kelebihnnya ada guling di kmr. Sarpan menu kurng bnyak.  Pelaynan ny oke. Ada minimarket dan atm di hotelny.  Lobby nya unik.  Warn warni. Kesannya ceria. Thebest","negatif"
"Hotelnya bagus. Dekat dengan pusat kota. Kemarin lewat treveloka pesan yang di 1 bed besar tapi dapat nya yang 2 bad. Sebetulnya gapapa tapi lain kali di prioritaskan untuk baby. Sarapan oke. Pelayanan nya juga oke .","negatif"
"Kamar bersih oke. Cmn tak ada sikat gigi.cmn sabun, bagi sy yg biasanya hotel lain ada inintdk ada mrpkn ke kurangan. Kamar bersih pelayanan oke ramah. Minus nya laundry janjinbs selesai mlm hr ternyata pagi hari dan ternyata kondisi tdk wangi sm sekali dan tdk di setrika. Makanan ya biasa aj","negatif"
"Hanya cocok utk hòtel transit. Naik lift hrs paķe key card. Kmr sempit dan pintu toilet 1551 copot dari rel nya hrs hati-2 geser pintu toiletnya. Parkiran gabung harris hotel sehingga kalo tamu penuh susah cari parkiran.","negatif"
"Pertama memilih pop Gubeng karena harga terjangkau. Untuk proses check-in langsung dptkamar tanpa menunggu. Untuk kamar oke, untuk kamar mandi seal nya kurang kuat sehingga bocor. AC nya oke. WiFi oke langsung. Sarapan cukup. Untuk pepaya hampir ga bisa di makan(busuk). Untiku pelayanan nya bagus. Oke. Dan fast respond","negatif"
"Kalo untuk hotel budget, lumayan oke. Bersih kamarnya. Check in mudah dan gampang bgt. Sarapannya lumayan. Pelayanan ramah. Washtafel kamar airnya agak lama turunnya. Ya kalo untuk hanya semalam menginap lumayan lah.","negatif"
"Pelayanan pop gubeng ramah,baik,fast respon plus makanananya breakfast enak 😎😎😁 Tempat hotel strategis,dekat dengan tempat nongkrong(starbuck)kamar nyaman dan bersih,hanya perlengkapan kamar mandi kurang lengkap.","negatif"
"Proses checkin di pop gubeng cepat dan fast response. Kamar nya oke. Kurangnya cuma sikat gigi. Untuk yg lainnya sudah oke. Sarapan nya tiap hari ganti2.. Hari pertama kurang enak tapi pas hari ke dua lumayan enak. Pelayanan baik dan oke.","negatif"
"Kamar bagus walaupun agak sempit. Breakfast nggak banget. Datang jam 8.30 makanan yg ready hanya nasi putih. Tanya ke staff masih di masak. 30 menit kemudian hanya mie yg tersedia. Itu pun hanya untuk porsi 5 orang dan kami harus menunggu lagi. Sungguh sangat tidak siap hotel ini melayani tamu nya. Tidak ada perkiraan makanan yg harus dimasak dg jumlah tamu. Staff cukup ramah.   Sangat tidak recomended jika memesan hotel ini include sarapan","negatif"
"- Pelayanan nya, Ramah"" dan sigap. 😊 - Kamarnya sih Bersih. 😍 - Ac nya di kamar 1137 kurang dingin 😁 - Area di luar kamar kalo bisa kasih pengharum.  - Untuk Breakfast, kalo bisa di kasih menu pilihan untuk anak anak (tidak pedas).  - Dan hanya di Pop Gubeng (Ada Kolam Renang) Anak suka. 😍😍","negatif"
"Cek in cepat, posisi ac tidak tepat karna tempat tidur ada yg tidak dingin, wifi lancar, gak ada pasta gigi, gk ada sandal kamar, gk ada sikat gigi, gak ada bad sower,kamar mandi gk ada pengering rambut.","negatif"
"Pertama kali masuk ke hotel ini agak bingung karena jadi satu gedung sama Harris Hotel, kolam renangnya pun join sama punya Harris hotel. Lobby dan Breakfast area sangat minim. Kamarnya pun sangat kecil, dan kamar mandinya sempit sekali. Hotel ini cocok untuk backpacker. Tapi untuk service dan kebersihannya sangat baik.","negatif"
"lokasi oke, pelayanan ramah, fasilitas pendukung seperti alfamart yg tidak 24 jam menjadi sulit untuk mencari camilan dan minuman. kamar mandi bocor, dan banyak rayap, kurang nyaman untuk berada di dalam kamar.","negatif"
"Semua sudah ok.. Hanya saja mengapa sliper di kenakan charge.. Seharusnya sudah include sama halnya dgn sabun dan sampo didlm kamar.. Pelayanan ok.. Sarapan pagi ok.. Pasti akan datang lagi.. Kolam renang juga ok..","negatif"
"Bathroom tidak ada slot kunci, ac kamar bocor, kamar lumayan lah not bad pelayanan oke akses mudah kemana mana termasuk dekat dan aman lah untuk vacation dan stay termasuk nyaman untuk istirahat good pop","negatif"
"Keseluruhan baik, dari pemandangan (lt 11), konsep lobby yang memukau, akses yg aman. Serta dekat dengan wisata dalam kota.Ketersediaan kopi atau tea yang kurang cepat di refill dan begitu pula untuk makanan","negatif"
"Hotel dengan value yang bagus. Pelayanan juga cepat & ramah. Kamar didesain minimalis tapi sangat nyaman. Sayangnya di kamar yang saya tempati saat hujan deras air hujan sempat merembes masuk ke dalam kamar. Breakfast juga cukup memuaskan. Kendala lain adalah saat siang air shower yang dingin sempat mati, namun cukup cepat diatasi","negatif"
"Bagus tapi makanan kurang enak. Lokasi dekat stasiun dan kota jadi mudah kemana-mana. Parkir agak susah kalau ada acara di Harris. Kamar bersih. Pelayanan bagus, helpful. Sebanding dengan harga. Kesimpulan cukup bagus","negatif"
"Hotel ini terletak di pusat kota Surabaya. Lucu juga namanya POP kok tidak JAZZ atau DANGDUT misalnya. Saya menginap untuk keperluan transit saja. Kebetulan saya mau naik kereta malam ke Banyuwangi daripada menunggu lama di stasiun Gubeng lebih baik menunggu di hotel ini. Tarifnya relatif tidak mahal dan dekat dengan stasiun Gubeng. Secara umum hotel ini cukup lumayan, saya tidak bisa mengulas bagaimana suguhan makan paginya, karena saya harus chekout jam 20.00 malam. Namun saya bisa metasakan petugas di hotel ini menurut saya kurang ramah terutama resepsionisnya. Jika dibandingkan hotel di sebelahnya yang sama-sama masih satu management. Mungkin kelas hotel di sebelahnya lebih tinggi dan tarif lebih mahal ya ? Bisa berpengaruh pada pelayanannya. Untuk kamar, saya kurang puas","negatif"
"Untuk pengalaman saya menginap saya di pop gubeng selama 7 hari cukup bagus. Apa lagi ada mbak Putri yang sellu membantu dalam melayani kami. Hotelnya bagus sekali. Dngn harga yg terjangkau sudah dpt bnyak fasilitas. Cuma sayangnya musholla nya kurang bagus. Kotor sekali mushola nya dan kurang perlengkapan. Mungkin bisa di tambah sajadah atau karpet. Intinya yang layak lah untuk musholla nya. Overall okeee sekali","negatif"
